name,default_name,is_team
Beat,Beat,f
Battra,Battra,f
Rin Natsume,Rin Natsume,f
Phantom Zone,Phantom Zone,t
Lord Business,Lord Business,f
Bad Cop,Bad Cop,f
Lucius Funk,Lucius Funk,f
Scarlet,Scarlet,f
Akuji,Akuji,f
Coconut Fred,Coconut Fred,f
HxEros,HxEros,t
HXE Red,HXE Red,f
Retto Enjo,HXE Red,f
HXE Yellow,HXE Yellow,f
Kirara Hoshino,HXE Yellow,f
HXE Pink,HXE Pink,f
Momoka Momozono,HXE Pink,f
HXE White,HXE White,f
Maihime Shirayuki,HXE White,f
HXE Blue,HXE Blue,f
Sora Tenkuji,HXE Blue,f
Chacha,Chacha,f
Zearth,Zearth,f
Snowball,Snowball,f
Smart House,Smart House,f
Mac and Me,Mac and Me,f
Walrider,Walrider,f
Straightman,Straightman,f
Taako,Taako,f
Ajani Goldmane,Ajani Goldmane,f
Ajani,Ajani,f
Anafenza,Anafenza,f
Arlinn Kord,Arlinn Kord,f
Chandra Nalaa?r,Chandra Nalaar,f
Elspeth,Elspeth,f
Kaya,Kaya,f
Kiora,Kiora,f
Liliana Vess,Liliana Vess,f
Liliana,Liliana,f
Nahiri,Nahiri,f
Nicol Bolas,Nicol Bolas,f
Nissa Revane,Nissa Revane,f
Nissa,Nissa,f
Ob Nixilis,Ob Nixilis,f
Ral Zarek,Ral Zarek,f
Sarkhan,Sarkhan Vol,f
Sorin Markov,Sorin Markov,f
Sorin,Sorin,f
Tamiyo,Tamiyo,f
Ugin,Ugin,f
Venser,Venser,f
Dai Grepher,Dai Grepher,f
Marauding Captain,Marauding Captain,f
MechaMew2,MechaMew2,f
Tyler Howard,Tyler Howard,f
Griffin McElroy,Griffin McElroy,f
(Theodore|Teddy) Roosevelt,Teddy Roosevelt,f
"Theodore `"Teddy`" Roosevelt",Teddy Roosevelt,f
Milk Copy ?pasta,Milk Copypasta Guy,f
Tony the Tiger,Tony the Tiger,f
Bird,Bird,f
Apocrypha,Apocrypha,f
(Seven|7) Stakes of Purgatory,Seven Stakes of Purgatory,t
Mammon,Mammon,f
Kouma Kishima,Kouma Kishima,f
Paul Grayson,Paul Grayson,f
Kat Kong,Kat Kong,f
AM,AM,f
Dogzilla,Dogzilla,f
Shedy,Shedy,f
Miss Militia,Miss Militia,f
"Ben (10,?000|Ten(-| )?Thousand)","Ben 10,000",f
Future Ben,"Ben 10,000",f
Grigori,Grigori,f
Time Traveler,Time Traveler,f
N(-| )Daguva(-| )Zeba,N-Daguva-Zeba,f
Bacht,Bacht,f
Kamen Rider Falchion,Kamen Rider Falchion,f
Okada Iz(ō|o)u?,Okada Izō,f
Agatha Harkness,Agatha Harkness,f
Gorilla King,Gorilla King,f
Kangaroo King,Kangaroo King,f
(Tar(ō|o) Urashima|Urashima Tar(ō|o)),Tarō Urashima,f
Alice (Sch|Z)ue?berg,Alice Schueberg,f
Quetzal?coatl,Quetzalcoatl,f
Rocket Racer,Rocket Racer,f
Rad Dudesman,Rad Dudesman,f
Orks?,Orks,f
Space ?Marines?,Space Marine,f
Ultimate Ben,Ultimate Ben,f
Monk Maz Koshia,Monk Maz Koshia,f
Ninjabread Man,Ninjabread Man,f
Balan,Balan,f
Gandrayda,Gandrayda,f
Rundas,Rundas,f
Ghor,Ghor,f
Battle ?toads?,Battletoads,t
Zits,Zits,f
Rash,Rash,f
Pimple,Pimple,f
Putt(-| )Putt,Putt-Putt,f
Reaper Leviathan,Reaper Leviathan,f
Enderm(e|a)n,Endermen,f
Ender Dragon,Ender Dragon,f
Phyrexian Praetors?,Phyrexian Praetors,t
Vorinclex,Vorinclex,f
Elesh Norn,Elesh Norn,f
Jin(-| )Gitaxias,Jin-Gitaxias,f
Sheoldred,Sheoldred,f
Urabrask,Urabrask,f
Marble,Marble,f
Pangolin Powers?,Pangolin Power,f
Speedrunner Mario,Speedrunner Mario,f
Melee Fox,Melee Fox,f
Dark Curse,Dark Curse,f
Ursula,Ursula,f
Horned King,Horned King,f
Ed,Ed,f
Mega(-| )Kaiju,Mega-Kaiju,f
Galactic Federation,Galactic Federation,f
Thin Man,Thin Man,f
Hitmonchan,Hitmonchan,f
Iai Banchou?,Iai Banchou,f
Touya Kiriu,Iai Banchou,f
Hikyou Banchou?,Hikyou Banchou,f
Nomiako Shirayuki,Hikyou Banchou,f
AT(-| )KM(-| )100,Machine Banchou,f
Conquest,Conquest,f
The Messenger,The Messenger,f
Spock,Spock,f
Dora the Murderer,Dora the Murderer,f
Magia Baiser,Magia Baiser,f
Castor Troy,Castor Troy,f
Sean Archer,Sean Archer,f
Patrick Star,Patrick Star,f
Tortured One,Tortured One,f
Angus McFife,Angus McFife,f
Flo,Flo,f
Jamie,Jamie,f
Meanager,Meanager,f
Quick Guy,Quick Guy,f
Brain Man,Brain Man,f
Bertilak de Hautdesert,Bertilak de Hautdesert,f
Green Knight,Green Knight,f
Chloe,Chloe,f
Lucia Morgan,Lucia Morgan,f
Lucia,Lucia,f
Star ?Fox Team,Team Star Fox,t
Slippy,Slippy,f
Peppy,Peppy,f
Krystal,Krystal,f
Tom Wachowski,Tom Wachowski,f
Crab,Crab,f
Big Guy,Big Guy,f
Evil Deadpool,Evil Deadpool,f
Giant Octopus Menace,Giant Octopus Menace,f
Dreamy Luigi,Dreamy Luigi,f
Mario (&|and) Luigi,Mario & Luigi,f
Demogorgon,Demogorgon,f
King Radical,King Radical,f
Eon,Eon,f
Captain Battle,Captain Battle,f
Bat(-| )?man The Silenced,Batman The Silenced,f
Kakashi,Kakashi,f
Buriki,Buriki,f
Lion,Lion,f
Slattern,Slattern,f
Hayan Park,Hayan Park,f
Orcane,Orcane,f
Arkham Knight,Arkham Knight,f
Bat(-| )?mobile,Batmobile,f
Nicolas Le Banner,Nicolas Le Banner,f
SCP(-| )?058,SCP-058,f
Quote,Quote,f
007,007,f
Grayson Hunt,Grayson Hunt,f
Dack Fayden,Dack Fayden,f
Spy Fox,Spy Fox,f
Linda,Linda,f
Grand?'?ma Ben,Gran'ma Ben,f
Spartans,Spartans,f
Latir,Latir,f
Zora,Zora,f
Sophia,Sophia,f
Hyenas,Hyenas,f
Shenzi,Shenzi,f
Janja,Janja,f
Jackals,Jackals,f
Kiburi,Kiburi,f
Mzingo,Mzingo,f
Vultures,Vultures,f
Skinks,Skinks,f
Zira,Zira,f
Kovu,Kovu,f
Nuka,Nuka,f
Vitani,Vitani,f
Ushari,Ushari,f
Kenge,Kenge,f
Sumu,Sumu,f
Profion,Profion,f
Last Great American Whale,Last Great American Whale,f
Camp Counselor Jason,Camp Counselor Jason,f
Kenton,Kenton,f
Kaiman,Kaiman,f
Liu Dongcheng,Liu Dongcheng,f
Caine Wise,Caine Wise,f
Ethan Winters,Ethan Winters,f
Ethan,Ethan,f
Hootsman,Hootsman,f
Hro Talak,Hro Talak,f
The Crow,The Crow,f
Eric Draven,Eric Draven,f
Joshua Zane,Joshua Zane,f
Mark Leung,Mark Leung,f
Jamie Osterb(e|u)rg,Jamie Osterberg,f
Null Narcos,Null Narcos,f
Zargothrax,Zargothrax,f
Garcia Hotspur,Garcia Hotspur,f
Underminer,Underminer,f
Hulkverine,Hulkverine,f
Haunted Mask,Haunted Mask,f
Saya Kuroki,Saya Kuroki,f
Kid Miracle ?man,Kid Miracleman,f
Ethan Edwards,Ethan Edwards,f
Mad Jim Jaspers,Mad Jim Jaspers,f
(Mr\.?|Mister) Electric,Mr. Electric,f
(Mr\.?|Mister) Nimbus,Mr. Nimbus,f
John( F\.)? Walker,John Walker,f
Ultra(-| )Heavy Engagement Chassis,Ultra-Heavy Engagement Chassis,f
UHEC,UHEC,f
Orange Suit,Orange Suit,f
SCP(-| )?388,SCP-388,f
Monica Pinkston,Monica Pinkston,f
D(-| )?77777,Monica Pinkston,f
Cleavers,Cleavers,f
China Sorrows,China Sorrows,f
Jace Beleren,Jace Beleren,f
Jace,Jace,f
Dolomite,Dolomite,f
Jotua Kujo,Jotua Kujo,f
MatPat,MatPat,f
Game Theory,Game Theory,f
Ebon,Ebon,f
Terrific Trio,Terrific Trio,t
Freon,Freon,f
2-?D Man,2-D Man,f
Baby Mario,Baby Mario,f
Baby Luigi,Baby Luigi,f
Runaway Kid,Runaway Kid,f
Six(-| )Gun Gorilla,Six Gun Gorilla,f
(Doctor|Dr\.?) Mary Michaels,Dr. Mary Michaels,f
(Doctor|Dr\.?) Stuart Lowe,Dr. Stuart Lowe,f
(Doctor|Dr\.?) (Byron )?Orpheus,Dr. Orpheus,f
Darquesse,Darquesse,f
Grotesquery,Grotesquery,f
Doran,Doran,f
Sean,Sean,f
Mevolent,Mevolent,f
Skull?duggery Pleasant,Skulduggery Pleasant,f
Solomon Wreath,Solomon Wreath,f
Tanith Low,Tanith Low,f
Valkyrie Cain,Valkyrie Cain,f
Count Vidian,Count Vidian,f
Darth Bane,Darth Bane,f
Darth Marr,Darth Marr,f
Adolin,Adolin Kholin,f
Jasnah,Jasnah Kholin,f
Kaladin,Kaladin Stormblessed,f
Szeth,Szeth-son-son-Vallano,f
August Asclepius Averruncus,August Asclepius Averruncus,f
Avalon Crown,Avalon Crown,f
Allegretto,Allegretto,f
Christopher Sincere Pride,Christopher Sincere Pride,f
First Floor Martial Artist,First Floor Martial Artist,f
Human,Human,f
Jonathan Blackjack,Jonathan Blackjack,f
Lucifer Phosphorus,Lucifer Phosphorus,f
Titans Tomorrow,Titans Tomorrow,t
Kingdom the Carmine,Kingdom the Carmine,f
Rage the Cardinal,Rage the Cardinal,f
Scar the Crimson,Scar the Crimson,f
Wrath the Blood,Wrath the Blood,f
Anger the Red,Anger the Red,f
Pain the Principality,Pain the Principality,f
Voyagers,Voyagers,t
Artemisia,Artemisia,f
Catmint,Catmint,f
Golden Strawberry,Golden Strawberry,f
Physalis,Physalis,f
Xeranthemum,Xeranthemum,f
Zephyranth,Zephyranth,f
Administrator,Administrator,f
Quinella,Quinella,f
Alice Synthesis Thirty,Alice Schuberg,f
Incarnation of the Radius,Incarnation of the Radius,f
Eugeo,Eugeo,f
Konno Yuuki,Konno Yuuki,f
LLENN?,LLENN,f
Sinon,Sinon,f
Black Numbers,Black Numbers,t
Testarossa,Testarossa,f
Ultima,Ultima,f
Carrera,Carrera,f
Chloe O ?'? ?Bell,Chloe O'Bell,f
Dagruel,Dagruel,f
Diablo,Diablo,f
Leon Cromwell,Leon Cromwell,f
Milim,Milim Nava,f
Rimuru,Rimuru Tempest,f
Shion,Shion,f
Shizu Izawa,Shizu Izawa,f
Veldora,Veldora Tempest,f
Zegion,Zegion,f
Left Hand,Left Hand,f
D,D,f
Angron,Angron,f
C'?tan,C'tan,f
Cherubael,Cherubael,f
Emperor of Man(kind)?,God-Emperor of Mankind,f
G(EO|OE)M,God-Emperor of Mankind,f
Execution Force,Execution Force,t
Eristede Kell,Eristede Kell,f
Fon Tariel,Fon Tariel,f
Garantine,Garantine,f
Iota,Iota,f
Jenniker Soalm,Jenniker Soalm,f
Koyne,Koyne,f
Khorne,Khorne,f
Konrad Curze,Konrad Curze,f
Kroq(-| )Gar,Kroq-Gar,f
Grymloq,Grymloq,f
Mortarion,Mortarion,f
Nurgle,Nurgle,f
Darkhounds?,Darkhounds,f
Draghkar,Draghkar,f
Infante,Infante,f
Armonioso,Armonioso,f
Genesis Reign,Genesis Reign,f
Genesis Fall,Genesis Fall,f
Lord Vile,Lord Vile,f
Blind Man,Blind Man,f
Old Man,Old Man,f
Blind Dude,Blind Dude,f
Veteran,Veteran,f
Starshot,Starshot,f
SCP(-| )?5514,SCP-5514,f
Kondraki,Dr. Kondraki,f
Crocosquid,Crocosquid,f
Alvey Avery,Alvey Avery,f
(Yukari Yakumo|Yakumo Yukari),Yukari Yakumo,f
Aya Shameimaru,Aya Shameimaru,f
Phio (and|&) Piola,Phio and Piola,t
Phio,Phio,f
Piola,Piola,f
Long Legged Larry,Long Legged Larry,f
Niko White,Niko White,f
Takahito Hida,Takahito Hida,f
Sylar,Sylar,f
Divine,Divine,f
Polka(-| )Dot Man,Polka Dot Man,f
Bat(-| )?man Who Frags,Batman Who Frags,f
Tao T(ie|ei),Tao Tie,f
Dinocroc,Dinocroc,f
Supergator,Supergator,f
Akasan,Akasan,f
Yasuho,Yasuho,f
Yasuho Hirose,Yasuho Hirose,f
Jobin,Jobin,f
Jobin Higashikata,Jobin Higashikata,f
Cho Cho,Cho Cho,f
Rando,Rando,f
Joy Mutants?,Joy Mutants,f
Lorenza,Lorenza,f
D'?Eon de Beaumont,Le Chevalier d'Eon,f
Le Chevalier d'?Eon,Le Chevalier d'Eon,f
Grandma,Grandma,f
O(-| )Sensei,O-Sensei,f
Supermobile,Supermobile,f
Bizz?arr?o Doomsday,Bizarro Doomsday,f
Balder,Balder,f
John Mc?Clane,John McClane,f
Donald Blake,Donald Blake,f
Captain Ultra,Captain Ultra,f
Gorilla Girl,Gorilla Girl,f
Thor(-| )?buster,Thorbuster,f
Unincredible Hulk,Unincredible Hulk,f
Drug Lords,Drug Lords,f
Bobcat,Bobcat,f
Josiah al hajj Saddiq,Josiah al hajj Saddiq,f
Buried Alien,Buried Alien,f
Isaiah Bradley,Isaiah Bradley,f
Punie Tanaka,Punie Tanaka,f
Elizabeth Bathory,Elizabeth Bathory,f
(Mister|Mr\.?) Bliss,Mr. Bliss,f
(Doctor|Dr\.?) Druid,Doctor Druid,f
Gorilla,Gorilla,f
Jurota,Jurota,f
Shroobs?,Shroobs,f
Dark Star,Dark Star,f
Antasma,Antasma,f
Ghost ?freak,Ghostfreak,f
Bloxx,Bloxx,f
Cann?onbolt,Cannonbolt,f
Echo Echo,Echo Echo,f
Awakening,Awakening,f
Vasher,Vasher,f
Nightblood,Nightblood,f
Girl in (the|a) Yellow Raincoat,The Girl in the Yellow Raincoat,f
Sammo Whale,Sammo Whale,f
Gingerdead Man,The Gingerdead Man,f
Jei,Jei,f
Lady Spider,Lady Spider,f
Diesel,Diesel,f
Carl Creel,Carl Creel,f
Reflejo,Reflejo,f
Starlow,Starlow,f
Harry Hart,Harry Hart,f
Agent Whiskey,Agent Whiskey,f
Whiskey,Whiskey,f
Horse,Horse,f
Dog,Dog,f
Bioraptors?,Bioraptor,f
Ronald McDonald,Ronald McDonald,f
Scorpio Milo,Scorpio Milo,f
Aquarius Camus,Aquarius Camus,f
Glue ?man,Glueman,f
Ryo Takatsuki,Ryo Takatsuki,f
Tatara,Tatara,f
Tenma Unomiya,Tenma Unomiya,f
Seigen Amawaka,Seigen Amawaka,f
Narumi Ioroi,Narumi Ioroi,f
Mael,Mael,f
Chandler,Chandler,f
(Three|3) Judges Of Hell,Three Judges Of Hell,t
Wvyern Rhadamanthys,Wvyern Rhadamanthys,f
Garuda Aiacos,Garuda Aiacos,f
Griffon Minos,Griffon Minos,f
Andromeda Shun,Andromeda Shun,f
Andromeda,Andromeda,f
Cosmos,Cosmos,f
Miracles,Miracles,f
Dragon Shiryu,Dragon Shiryu,f
Shiryu,Shiryu,f
Filo,Filo,f
Melty,Melty,f
Naofumi,Naofumi Iwatani,f
Raphtalia,Raphtalia,f
Ultimen,Ultimen,t
Long Shadow,Long Shadow,f
Wind Dragon,Wind Dragon,f
Juice,Juice,f
Shifter,Shifter,f
Downpour,Downpour,f
RPC(-| )?013,RPC-013,f
Eternatus,Eternatus,f
Bea,Bea,f
Grapploct,Grapploct,f
Walrein,Walrein,f
Spheal,Spheal,f
Sealeo,Sealeo,f
Watchers,Watchers,f
(Donald|Donnie) Gill,Donald Gill,f
Blizzard,Blizzard,f
Shamrock,Shamrock,f
Black Beetle,Black Beetle,f
Red Skulls?,Red Skull,f
Maria Hill,Maria Hill,f
Wasp,Wasp,f
Hope van Dyne,Hope van Dyne,f
Peter Petruski,Peter Petruski,f
Paste(-| )Pot Pete,Paste-Pot Pete,f
Sig Curtis,Sig Curtis,f
Izumi,Izumi,f
Zak Gibbs,Zak Gibbs,f
Zak,Zak,f
Marisa,Marisa,f
Marisa Kirisame,Marisa Kirisame,f
Heroes United:? Coronavirus,Heroes United: Coronavirus,f
Zacian,Zacian,f
Zamazenta,Zamazenta,f
RED Scout,RED Scout,f
Vigilante,Vigilante,f
Shining Knight,Shining Knight,f
SCP(-| )?096,SCP-096,f
SCP(-| )?999,SCP-999,f
SCP(-| )?4233,SCP-4233,f
SCP(-| )?1233,SCP-1233,f
Phantom R,Phantom R,f
Tonpa,Tonpa,f
Enormous Crocodile,Enormous Crocodile,f
Malori Crowett,Malori Crowett,f
Velverosa,Queen Velverosa,f
Beast II,Beast II,f
Jaguar ?Man,Jaguar Man,f
Perpetua,Perpetua,f
Bye Bye Man,Bye Bye Man,f
The Boulder,The Boulder,f
Seras,Seras Victoria,f
Ultra Fishbunjin 3000,Ultra Fishbunjin 3000,f
Ultimates? Venom,Ultimate Venom,f
Venom Ultimates?,Ultimate Venom,f
Ultimates? Sand(-| )?man,Ultimate Sandman,f
Sand(-| )?man Ultimates?,Ultimate Sandman,f
Ultimates? R\.?h\.?i\.?n\.?o,Ultimate R.H.I.N.O.,f
(Four|4)th Doctor,The Fourth Doctor,f
Beilert Valance,Beilert Valance,f
(Nine?|9)th Sister,Ninth Sister,f
Asterios,Asterios,f
Reed 2099,Reed 2099,f
Muscular,Muscular,f
Inasa Yoarashi,Inasa Yoarashi,f
Gale Force,Gale Force,f
Sadoko,Sadoko,f
Sadako Yamamura,Sadako Yamamura,f
Jocrap,Jocrap,f
Aoi Todo,Aoi Todo,f
Duck Dodgers,Duck Dodgers,f
Baloo,Baloo,f
Merida,Merida,f
Phil(lip)? Urich,Phil Urich,f
Goblin King,Goblin King,f
RMWA?S,Rational Man With A Shotgun,f
Doug Bowser,Doug Bowser,f
Reggie Fils(-| )Aim(é|e),Reggie Fils-Aimé,f
Melone,Melone,f
Toshikazu Hazamada,Toshikazu Hazamada,f
Hazamada Toshikazu,Toshikazu Hazamada,f
Wekapipo,Wekapipo,f
Rikiel,Rikiel,f
Fungami,Yuya Fungami,f
Carne,Carne,f
Nandor,Nandor,f
Laszlo Cravensworth,Laszlo Cravensworth,f
Laszlo,Laszlo,f
Nadja,Nadja,f
Hum(u|o)ng(o|u)u?saur,Humungousaur,f
Melty Q\.? Melromarc,Melty Q. Melromarc,f
Notorious B\.?I\.?G,Notorious B.I.G,f
Black Lady,Black Lady,f
Wicked Lady,Wicked Lady,f
Dark Agency,Dark Agency,t
Narcissus,Narcissus,f
Petite Pandora,Petite Pandora,f
Luu?ga,Luuga,f
Hibiscusy,Hibiscusy,f
DeVleene,DeVleene,f
Nyan(-| )Nyan,Nyan-Nyan,f
Wan(-| )Wan,Wan-Wan,f
Chuu(-| )Chuu,Chuu-Chuu,f
Lin(-| )Lin,Lin-Lin,f
Danburite,Danburite,f
Death Phantom,Death Phantom,f
(Four|4) Heavenly Kings,Four Heavenly Kings,t
Jadeite,Jadeite,f
Nephrite,Nephrite,f
Zoisite,Zoisite,f
Kunzite,Kunzite,f
Mistress 9,Mistress 9,f
Pharaoh 90,Pharaoh 90,f
Queen Beryl,Queen Beryl,f
Beryl,Beryl,f
Queen Metalia,Queen Metalia,f
Metalia,Metalia,f
Nehelenia,Queen Nehelenia,f
Queen Serenity,Queen Serenity,f
Sailor Galaxia,Sailor Galaxia,f
Sailor Jupiter,Sailor Jupiter,f
Sailor Mars,Sailor Mars,f
Sailor Mercury,Sailor Mercury,f
Sailor Moon,Sailor Moon,f
Snow Kaguya,Snow Kaguya,f
Tuxedo Mask,Tuxedo Mask,f
Elisa Celjska,Elisa Celjska,f
Homura Akemi,Homura Akemi,f
Akemi Homura,Homura Akemi,f
Jeanne d'Arc,Jeanne d'Arc,f
Kazumi Subaru,Kazumi Subaru,f
Kirika Kure,Kirika Kure,f
Kyoko Sakura,Kyoko Sakura,f
Kyoko,Kyoko,f
Mami Tomoe,Mami Tomoe,f
Mami,Mami,f
Melissa de Vignolles,Melissa de Vignolles,f
Nagisa Momoe,Nagisa Momoe,f
Oriko,Oriko Mikuni,f
Riz,Riz,f
Sayaka Miki,Sayaka Miki,f
Sayaka,Sayaka,f
Suzune Amano,Suzune Amano,f
Tamura Akemi,Tamura Akemi,f
Wraith Madoka,Wraith Madoka,f
Don,Don,f
Emma,Emma,f
Hound Demons?,Hound Demons,f
Ray,Ray,f
Sister Krone,Sister Krone,f
Song(-| )Joo,Song-Joo,f
That Guy,That Guy,f
Wild Demons?,Wild Demons,f
Hikiotani Ito,Hikiotani Ito,f
Ito Hikiotani,Hikiotani Ito,f
Kaku(-| )Maker,Kaku-Maker,f
Strange Juice,Strange Juice,f
Yuuta,Yuuta,f
Akane Tendo,Akane Tendo,f
Tendo Akane,Akane Tendo,f
Happosai,Happosai,f
Kodai?chi Kun(o|ō),Kodachi Kuno,f
Kun(o|ō) Kodai?chi,Kodachi Kuno,f
Mousse,Mousse,f
Principal Kuno,Principal Kuno,f
Ranma Saotome,Ranma Saotome,f
Ranma,Ranma,f
Ryoga Hibiki,Ryoga Hibiki,f
Ryoga,Ryoga,f
Shampoo,Shampoo,f
Tatewaki Kuno,Tatewaki Kuno,f
Ukyo Kuonji,Ukyo Kuonji,f
Kenshin Himura,Kenshin Himura,f
Himura Kenshin,Kenshin Himura,f
Sanosuke Sagara,Sanosuke Sagara,f
Sagara Sanosuke,Sanosuke Sagara,f
Shishio Makoto,Shishio Makoto,f
Makoto Shishio,Shishio Makoto,f
Akashi Gouji,Akashi Gouji,f
Akashi Juzo,Akashi Juzo,f
Bishamonten,Bishamonten,f
Daigouin Jaki,Daigouin Jaki,f
Daigouin Kouki,Daigouin Kouki,f
Date Omito,Date Omito,f
Eikei,Eikei,f
Gekkou,Gekkou,f
Gekkou CLIII,Gekkou CLIII,f
Henshouki,Henshouki,f
Hien,Hien,f
Hien CLIII,Hien CLIII,f
Manjimaru,Manjimaru,f
Momotaro Tsurugi,Momotaro Tsurugi,f
Tsurugi Momotaro,Momotaro Tsurugi,f
Pai(-| )lon,Pai-lon,f
Raiden CLIII,Raiden CLIII,f
Rasetsu,Rasetsu,f
Senkuu,Senkuu,f
Shishimaru Tsurugi,Shishimaru Tsurugi,f
Tsurugi Shishimaru,Shishimaru Tsurugi,f
Cygnus Hyoga,Cygnus Hyoga,f
Cygnus,Cygnus,f
Hyoga,Hyoga,f
Gemini Aspros,Gemini Aspros,f
Aspros,Aspros,f
Leo Regulus,Leo Regulus,f
Lizard Misty,Lizard Misty,f
Mephistopheles Y(o|ō)ma,Mephistopheles Yōma,f
Y(o|ō)ma,Yōma,f
Phoenix Ikki,Phoenix Ikki,f
Mountain God,Mountain God,f
Mudo,Mudo,f
Senya,Senya,f
Shakugan,Shakugan,f
Shinsuke Kazamatsuri,Shinsuke Kazamatsuri,f
Tsukiko,Tsukiko,f
Yoshiteru Ashikagai,Yoshiteru Ashikagai,f
Asuka,Asuka,f
Haruka,Haruka,f
Hibari,Hibari,f
Hikage,Hikage,f
Ikaruga,Ikaruga,f
Katsuragi,Katsuragi,f
Mirai,Mirai,f
Yagyu,Yagyu,f
Yomi,Yomi,f
Ban,Ban,f
Demon Clan,Demon Clan,t
Blue Demons?,Blue Demons,f
Gray Demons?,Gray Demons,f
Albion,Albion,f
Great Beast Albion,Great Beast Albion,f
Demon King,Demon King,f
Diane,Diane,f
Escanor,Escanor,f
Gilthunder,Gilthunder,f
Gowther,Gowther,f
Guila,Guila,f
Helbram,Helbram,f
Hendrickson,Hendrickson,f
Howzer,Howzer,f
(Ten|10) Commandments,Ten Commandments,t
Zeldris,Zeldris,f
Estarossa,Estarossa,f
Galand,Galand,f
Melascula,Melascula,f
Drole,Drole,f
Gloxinia,Gloxinia,f
Monspeet,Monspeet,f
Derieri,Derieri,f
Gr(a|e)yroad,Grayroad,f
Fraudrin,Fraudrin,f
Asakura Yoh,Asakura Yoh,f
Yoh Asakura,Asakura Yoh,f
Boris Tepes Dracula,Boris Tepes Dracula,f
BoZ Brothers,BoZ Brothers,f
Chocolove McDonell,Chocolove McDonell,f
Johann Faust VIII,Johann Faust VIII,f
Luchist,Luchist Lasso,f
Peyote Diaz,Peyote Diaz,f
Tao Ren,Tao Ren,f
Umemiya Ryunosuke,Umemiya Ryunosuke,f
Usui Horokeu,Usui Horokeu,f
Lu Bu,Lu Bu,f
Black(☆| )?Star,Black☆Star,f
Crona,Crona,f
Death the Kid,Death the Kid,f
Death Scythes?,Death Scythes,f
Excalibur,Excalibur,f
Free,Free,f
Giriko,Giriko,f
Ash?ura,Asura,f
Kishin Ash?ura,Kishin Asura,f
Maka,Maka,f
Maka Albarn,Maka Albarn,f
Medusa,Medusa,f
Mifune,Mifune,f
Mosquito,Mosquito,f
Sid Barett,Sid Barett,f
Spartoi,Spartoi,f
Tsugumi,Tsugumi,f
Anya,Anya,f
Meme,Meme,f
Ao,Ao,f
Eila Ilmatar Juutilainen,Eila Ilmatar Juutilainen,f
Eila,Eila,f
Erica Hartmann,Erica Hartmann,f
Gertrud Barkhorn,Gertrud Barkhorn,f
Lynette Bishop,Lynette Bishop,f
Minna Dietlinde Wilcke,Minna Dietlinde Wilcke,f
Minna,Minna,f
Kirika Akatsuki,Kirika Akatsuki,f
Maria Cadenzavna Eve,Maria Cadenzavna Eve,f
Hank Henriette,Hank Henriette,f
Theodore Sherman,Theodore Sherman,f
Minotaur,Minotaur,f
Nancy Schaal Bancroft,Nancy Schaal Bancroft,f
Gurren Lagann?,Gurren Lagann,f
S?TTGL,Gurren Lagann,f
Kittan,Kittan,f
Lord ?genome,Lordgenome,f
Lazengann,Lazengann,f
Viral,Viral,f
Akari Hizamaru,Akari Hizamaru,f
Ivan Perepelkin,Ivan Perepelkin,f
Keiji Onizuka,Keiji Onizuka,f
Liu Yiwu,Liu Yiwu,f
Shokichi Komachi,Shokichi Komachi,f
Komachi Shokichi,Shokichi Komachi,f
Sylvester Asimovs,Sylvester Asimovs,f
Terra ?formars?,Terraformars,f
Ken Kaneki,Ken Kaneki,f
Kaneki Ken,Ken Kaneki,f
(Eight|8) Kings,Eight Kings,t
Derous,Derous,f
Guinness,Guinness,f
Crow King,Crow King,f
Mother Snake,Mother Snake,f
Sky Deer,Sky Deer,f
Whale King Moon,Whale King Moon,f
Monkey King Bambina,Monkey King Bambina,f
Bambina,Bambina,f
Coco,Coco,f
Don Slime,Don Slime,f
Knocking Master Jirou?,Knocking Master Jiro,f
Joa,Joa,f
Joie,Joie,f
Midora,Midora,f
Starjun,Starjun,f
Sunny,Sunny,f
Sani,Sani,f
Toriko,Toriko,f
Zebra,Zebra,f
Gung(-| )Ho(-| )Guns,Gung-Ho-Guns,t
Monev the Gale,Monev the Gale,f
Dominique the Cyclops,Dominique the Cyclops,f
Leonof the Puppet(-| )?Master,Leonof the Puppet-Master,f
Hoppered the Gauntlet,Hoppered the Gauntlet,f
Midvalley the Hornfreak,Midvalley the Hornfreak,f
Gray the Ninelives,Gray the Ninelives,f
Rai(-| )Dei the Blade,Rai-Dei the Blade,f
Livio the Double Fang,Livio the Double Fang,f
Razlo the Tri-Punisher of Death,Razlo the Tri-Punisher of Death,f
Zazie the Beast,Zazie the Beast,f
Elendira the Crimson ?nail,Elendira the Crimsonnail,f
Legato Bluesummers,Legato Bluesummers,f
Legato,Legato,f
Wolfwood,Nicolas D. Wolfwood,f
Vash the Stampede,Vash the Stampede,f
Vash,Vash,f
Arcueid,Arcueid Brunestud,f
Ciel,Ciel,f
Shiki Tohno,Shiki Tohno,f
Tohno Shiki,Shiki Tohno,f
Arlo,Arlo,f
Blyke,Blyke,f
Gavin,Gavin,f
Isen,Isen,f
Meili,Meili,f
Ventus,Ventus,f
Rein,Rein,f
Remi,Remi,f
Seraphina,Seraphina,f
Askeladd,Askeladd,f
Thorfinn,Thorfinn,f
Thorkell,Thorkell,f
Chika Amatori,Chika Amatori,f
